2940,3
2941,36
2942,42
2943,31
2944,17
2945,100
2946,22
2947,46
2948,97
2949,86
2950,66
2951,19
2952,31
2953,9
2954,55
2955,17
2956,4
2957,78
2958,0
2959,23
2960,89
2961,57
2962,34
2963,63
2964,1
2965,80
2966,99
2967,98
2968,30
2969,36
2970,39
2971,23
2972,96
2973,66
2974,87
2975,60
2976,31
2977,78
2978,46
2979,64
2980,4
2981,100
2982,45
2983,85
2984,71
2985,82
2986,8
2987,77
2988,36
2989,83
2990,78
2991,98
2992,43
2993,28
2994,90
2995,93
2996,37
2997,1
2998,7
2999,33
3000,72
3001,96
3002,94
3003,51
3004,69
3005,42
3006,43
3007,80
3008,90
3009,33
3010,75
3011,43
3012,46
3013,18
3014,54
3015,0
3016,86
3017,32
3018,80
3019,3
3020,21
3021,79
3022,21
3023,9
3024,89
3025,56
3026,88
3027,7
3028,20
3029,54
3030,79
3031,21
3032,92
3033,94
3034,18
3035,12
3036,45
3037,6
3038,17
3039,41
3040,16
3041,29
3042,65
3043,88
3044,93
3045,36
3046,63
3047,89
3048,40
3049,69
3050,20
3051,6
3052,53
3053,54
3054,86
3055,60
3056,77
3057,95
3058,64
3059,19
3060,9
3061,22
3062,91
3063,24
3064,11
3065,21
3066,99
3067,35
3068,11
3069,86
3070,18
3071,97
3072,89
3073,6
3074,68
3075,96
3076,93
3077,57
3078,22
3079,50
3080,88
3081,31
3082,68
3083,31
3084,41
3085,29
3086,60
3087,77
3088,13
3089,64
3090,54
3091,85
3092,82
3093,12
3094,57
3095,62
3096,57
3097,35
3098,5
3099,92
3100,65
3101,55
3102,90
3103,30
3104,65
3105,75
3106,30
3107,41
3108,8
3109,62
3110,7
3111,72
3112,85
3113,51
3114,61
3115,44
3116,75
3117,15
3118,53
3119,80
3120,52
3121,74
3122,87
3123,10
3124,60
3125,73
3126,10
3127,55
3128,34
3129,50
3130,38
3131,9
3132,97
3133,73
3134,12
3135,62
3136,16
3137,77
3138,20
3139,63
3140,45
3141,80
3142,99
3143,7
3144,89
3145,21
3146,64
3147,38
3148,57
3149,41
3150,71
3151,60
3152,88
3153,41
3154,5
3155,56
3156,27
3157,11
3158,30
3159,17
3160,18
3161,88
3162,73
3163,91
3164,63
3165,47
3166,76
3167,32
3168,99
3169,9
3170,18
3171,24
3172,6
3173,4
3174,85
3175,100
3176,90
3177,82
3178,72
3179,51
3180,52
3181,24
3182,66
3183,46
3184,42
3185,98
3186,87
3187,29
3188,27
3189,74
3190,30
3191,94
3192,8
3193,19
3194,60
3195,33
3196,61
3197,84
3198,35
3199,28
3200,0
3201,59
3202,90
3203,13
3204,30
3205,85
3206,26
3207,82
3208,89
3209,7
3210,54
3211,28
3212,95
3213,81
3214,87
3215,6
3216,60
3217,9
3218,43
3219,79
3220,20
3221,40
3222,70
3223,1
3224,51
3225,61
3226,47
3227,63
3228,50
3229,78
3230,19
3231,22
3232,45
3233,72
3234,80
3235,47
3236,57
3237,9
3238,9
3239,67
3240,9
3241,21
3242,22
3243,96
3244,9
3245,4
3246,87
3247,23
3248,36
3249,12
3250,68
3251,59
3252,19
3253,93
3254,84
3255,34
3256,83
3257,41
3258,15
3259,29
3260,23
3261,31
3262,70
3263,86
3264,23
3265,70
3266,25
3267,68
3268,31
3269,85
3270,86
3271,49
3272,7
3273,76
3274,25
3275,25
3276,53
3277,8
3278,5
3279,29
3280,83
3281,19
3282,11
3283,88
3284,54
3285,26
3286,90
3287,63
3288,16
3289,94
3290,99
3291,27
3292,71
3293,84
3294,40
3295,64
3296,30
3297,8
3298,61
3299,18
3300,77
3301,22
3302,95
3303,94
3304,3
3305,85
3306,24
3307,53
3308,76
3309,4
3310,4
3311,82
3312,98
3313,78
3314,73
3315,12
3316,16
3317,98
3318,50
3319,32
3320,1
3321,94
3322,33
3323,46
3324,25
3325,83
3326,63
3327,45
3328,4
3329,5
3330,49
3331,38
3332,1
3333,6
3334,21
3335,95
3336,55
3337,67
3338,6
3339,90
3340,79
3341,24
3342,28
3343,65
3344,4
3345,30
3346,19
3347,86
3348,19
3349,11
3350,24
3351,97
3352,51
3353,25
3354,84
3355,24
3356,37
3357,68
3358,34
3359,55
3360,48
3361,10
3362,71
3363,1
3364,87
3365,72
3366,100
3367,80
3368,58
3369,32
3370,54
3371,76
3372,31
3373,89
3374,55
3375,34
3376,17
3377,20
3378,54
3379,73
3380,76
3381,48
3382,61
3383,30
3384,1
3385,95
3386,5
3387,55
3388,96
3389,87
3390,54
3391,96
3392,46
3393,59
3394,89
3395,1
3396,72
3397,64
3398,89
3399,73
3400,38
3401,30
3402,72
3403,25
3404,87
3405,66
3406,71
3407,1
3408,95
3409,41
3410,61
3411,43
3412,82
3413,99
3414,54
3415,63
3416,55
3417,71
3418,1
3419,26
3420,17
3421,1
3422,26
3423,89
3424,76
3425,24
3426,54
3427,54
3428,59
3429,83
3430,21
3431,26
3432,48
3433,76
3434,61
3435,50
3436,21
3437,19
3438,96
3439,0
3440,24
3441,85
3442,33
3443,81
3444,13
3445,20
3446,29
3447,62
3448,60
3449,90
3450,57
3451,70
3452,85
3453,11
3454,75
3455,51
3456,48
3457,22
3458,8
3459,9
3460,77
3461,39
3462,30
3463,82
3464,70
3465,21
3466,65
3467,68
3468,36
3469,16
3470,17
3471,55
3472,53
3473,72
3474,83
3475,58
3476,24
3477,12
3478,0
3479,71
3480,24
3481,3
3482,12
3483,61
3484,46
3485,40
3486,25
3487,33
3488,82
3489,22
3490,58
3491,52
3492,71
3493,3
3494,14
3495,42
3496,92
3497,51
3498,100
3499,43
3500,19
3501,4
3502,23
3503,0
3504,28
3505,54
3506,26
3507,40
3508,82
3509,45
3510,42
3511,38
3512,32
3513,68
3514,34
3515,29
3516,7
3517,5
3518,78
3519,78
3520,61
3521,77
3522,4
3523,72
3524,76
3525,25
3526,16
3527,74
3528,49
3529,0
3530,67
3531,53
3532,34
3533,69
3534,21
3535,57
3536,53
3537,59
3538,52
3539,21
3540,66
3541,19
3542,60
3543,2
3544,90
3545,76
3546,37
3547,40
3548,75
3549,88
3550,76
3551,90
3552,19
3553,25
3554,26
3555,73
3556,62
3557,99
3558,100
3559,88
3560,97
3561,95
3562,27
3563,78
3564,92
3565,34
3566,2
3567,79
3568,90
3569,25
3570,48
3571,50
3572,92
3573,24
3574,66
3575,12
3576,79
3577,40
3578,68
3579,30
3580,58
3581,66
3582,41
3583,77
3584,27
3585,59
3586,66
3587,9
3588,64
3589,79
3590,5
3591,28
3592,68
3593,34
3594,87
3595,18
3596,50
3597,57
3598,57
3599,11
3600,28
3601,100
3602,91
3603,18
3604,78
3605,94
3606,85
3607,79
3608,89
3609,20
3610,34
3611,79
3612,11
3613,25
3614,35
3615,4
3616,9
3617,19
3618,79
3619,89
3620,9
3621,79
3622,7
3623,86
3624,46
3625,46
3626,0
3627,53
3628,37
3629,52
3630,25
3631,15
3632,0
3633,71
3634,98
3635,50
3636,13
3637,16
3638,90
3639,80
3640,14
3641,52
3642,26
3643,93
3644,88
3645,88
3646,38
3647,89
3648,54
3649,48
3650,12
3651,83
3652,64
3653,71
3654,94
3655,38
3656,24
3657,29
3658,78
3659,39
3660,80
3661,37
3662,30
3663,45
3664,31
3665,77
3666,58
3667,41
3668,34
3669,83
3670,92
3671,87
3672,67
3673,90
3674,11
3675,48
3676,45
3677,98
3678,70
3679,40
3680,24
3681,7
3682,56
3683,15
3684,41
3685,50
3686,43
3687,22
3688,24
3689,98
3690,95
3691,77
3692,69
3693,73
3694,73
3695,99
3696,42
3697,24
3698,71
3699,5
3700,36
3701,7
3702,2
3703,1
3704,51
3705,45
3706,71
3707,50
3708,3
3709,13
3710,22
3711,11
3712,36
3713,74
3714,81
3715,51
3716,81
3717,93
3718,34
3719,95
3720,23
3721,40
3722,89
3723,43
3724,67
3725,40
3726,29
3727,74
3728,65
3729,100
3730,92
3731,16
3732,78
3733,33
3734,56
3735,40
3736,87
3737,63
3738,10
3739,16
3740,72
3741,20
3742,0
3743,41
3744,7
3745,79
3746,73
3747,59
3748,69
3749,23
3750,39
3751,27
3752,68
3753,52
3754,0
3755,8
3756,2
3757,40
3758,68
3759,46
3760,69
3761,91
3762,94
3763,41
3764,66
3765,72
3766,97
3767,13
3768,93
3769,81
3770,81
3771,86
3772,1
3773,45
3774,28
3775,18
3776,72
3777,51
3778,31
3779,15
3780,48
3781,98
3782,98
3783,88
3784,78
3785,39
3786,66
3787,74
3788,67
3789,53
3790,35
3791,63
3792,52
3793,18
3794,51
3795,40
3796,77
3797,92
3798,18
3799,91
3800,86
3801,79
3802,65
3803,17
3804,13
3805,64
3806,93
3807,26
3808,10
3809,44
3810,98
3811,59
3812,33
3813,86
3814,9
3815,21
3816,40
3817,50
3818,3
3819,61
3820,32
3821,88
3822,65
3823,68
3824,94
3825,24
3826,3
3827,42
3828,18
3829,53
3830,22
3831,0
3832,68
3833,27
3834,51
3835,37
3836,12
3837,1
3838,58
3839,25
3840,71
3841,82
3842,7
3843,83
3844,49
3845,0
3846,86
3847,72
3848,57
3849,32
3850,94
3851,2
3852,60
3853,36
3854,15
3855,79
3856,83
3857,74
3858,3
3859,26
3860,69
3861,63
3862,2
3863,57
3864,65
3865,72
3866,26
3867,12
3868,65
3869,68
3870,58
3871,2
3872,2
3873,27
3874,68
3875,11
3876,54
3877,38
3878,31
3879,5
3880,7
3881,41
3882,43
3883,47
3884,7
3885,4
3886,49
3887,90
3888,73
3889,4
3890,29
3891,61
3892,8
3893,43
3894,0
3895,13
3896,49
3897,93
3898,31
3899,82
3900,66
3901,54
3902,76
3903,46
3904,72
3905,26
3906,42
3907,67
3908,61
3909,49
3910,64
3911,27
3912,15
3913,52
3914,80
3915,24
3916,66
3917,26
3918,95
3919,34
3920,47
3921,3
3922,12
3923,97
3924,56
3925,92
3926,41
3927,96
3928,77
3929,64
3930,16
3931,27
3932,51
3933,34
3934,40
3935,24
3936,59
3937,17
3938,9
3939,81
3940,75
3941,19
3942,56
3943,55
3944,58
3945,13
3946,70
3947,25
3948,21
3949,87
3950,23
3951,97
3952,1
3953,9
3954,100
3955,11
3956,67
3957,50
3958,55
3959,40
3960,92
3961,26
3962,18
3963,79
3964,49
3965,8
3966,10
3967,54
3968,31
3969,98
3970,15
3971,30
3972,49
3973,70
3974,86
3975,41
3976,11
3977,88
3978,26
3979,88
3980,84
3981,7
3982,92
3983,55
3984,88
3985,46
3986,66
3987,81
3988,34
3989,75
3990,30
3991,93
3992,96
3993,51
3994,61
3995,69
3996,32
3997,95
3998,39
3999,55
4000,35
4001,17
4002,88
4003,33
4004,96
4005,64
4006,86
4007,11
4008,12
4009,44
4010,87
4011,2
4012,71
4013,70
4014,98
4015,82
4016,99
4017,96
4018,57
4019,29
4020,71
4021,72
4022,52
4023,93
4024,67
4025,52
4026,2
4027,35
4028,13
4029,35
4030,13
4031,4
4032,69
4033,24
4034,100
4035,86
4036,48
4037,39
4038,53
4039,76
4040,26
4041,14
4042,2
4043,42
4044,44
4045,85
4046,92
4047,54
4048,23
4049,40
4050,88
4051,7
4052,92
4053,18
4054,79
4055,9
4056,90
4057,65
4058,58
4059,37
4060,92
4061,49
4062,45
4063,75
4064,5
4065,35
4066,85
4067,41
4068,31
4069,99
4070,90
4071,64
4072,77
4073,40
4074,5
4075,54
4076,99
4077,22
4078,39
4079,24
4080,58
4081,51
4082,14
4083,58
4084,6
4085,99
4086,25
4087,6
4088,57
4089,59
4090,98
4091,2
4092,4
4093,54
4094,95
4095,95
4096,35
4097,54
4098,98
4099,2
4100,63
4101,88
4102,26
4103,100
4104,89
4105,16
4106,92
4107,93
4108,92
4109,12
4110,97
4111,52
4112,62
4113,55
4114,8
4115,69
4116,89
4117,65
4118,14
4119,58
4120,82
4121,13
4122,94
4123,36
4124,20
4125,8
4126,16
4127,17
4128,21
4129,66
4130,60
4131,64
4132,25
4133,81
4134,83
4135,48
4136,24
4137,17
4138,50
4139,20
4140,47
4141,83
4142,48
4143,40
4144,33
4145,59
4146,44
4147,82
4148,6
4149,86
4150,58
4151,25
4152,24
4153,90
4154,86
4155,72
4156,96
4157,40
4158,54
4159,8
4160,92
4161,80
4162,32
4163,22
4164,75
4165,36
4166,39
4167,93
4168,93
4169,1
4170,48
4171,80
4172,99
4173,23
4174,35
4175,9
4176,84
4177,66
4178,88
4179,44
4180,4
4181,44
4182,74
4183,11
4184,66
4185,69
4186,100
4187,67
4188,78
4189,77
4190,82
4191,34
4192,8
4193,57
4194,90
